ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE,tytul_clean,data_premiery,program_tv,emisje
15975,1988,231,Spektakle fabularne TV,Przedstawienie Hamleta we wsi Głucha Dolna,,,,,,"Tł. Stanisław Kaszyński. Reż. Olga Lipińska. I, 8 VIII 1988, 114'",,Przedstawienie Hamleta we wsi Głucha Dolna,,I,"[{'data': '8 VIII 1988', 'czas_min': 114}]"
16008,1988,231,Spektakle fabularne TV,Życie jest snem,,,,,,"Tł. Jarosław Marek Rymkiewicz. Reż. Jerzy Jarocki. I, 11 I 1988, 120'",,Życie jest snem,,I,"[{'data': '11 I 1988', 'czas_min': 120}]"
16010,1988,231,Spektakle fabularne TV,Fasola,,,,,,"Reż. Bożena Pijanowska. I, 31 I 1988, 42'; [powtórna emisja:] I, 8 V 1988",,Fasola,,I,"[{'data': '31 I 1988', 'czas_min': 42}, {'data': '8 V 1988', 'czas_min': None}]"
16011,1988,231,Spektakle fabularne TV,Hipnoza,,,,,,"I, 22 VIII 1988, 20'. Prem. 1987.",,Hipnoza,1987.0,I,"[{'data': '22 VIII 1988', 'czas_min': 20}]"
16012,1988,231,Spektakle fabularne TV,Piąty akt - opowieść o Powstaniu Styczniowym.,,,,,,"Cz. 1-2. Adapt. Maryla Rewieńska. Reż. Stefan Szlachtycz. I, 20 XI 1988, 66'; 27 XI 1988, 71'",,Piąty akt - opowieść o Powstaniu Styczniowym.,,I,"[{'data': '20 XI 1988', 'czas_min': 66}, {'data': '27 XI 1988', 'czas_min': 71}]"
16013,1988,231,Spektakle fabularne TV,Noc trybad,,,,,,"I, 16 VII 1988, 113'. Prem. 1986",,Noc trybad,1986.0,I,"[{'data': '16 VII 1988', 'czas_min': 113}]"
16015,1988,231,Spektakle fabularne TV,Z życia glist,,,,,,"Tł. Andrzej Krajewski-Bola. Reż. Krzysztof Babicki. I, 6 VI 1988, 102'",,Z życia glist,,I,"[{'data': '6 VI 1988', 'czas_min': 102}]"
16016,1988,231,Spektakle fabularne TV,Węzeł,,,,,,"I, 11 VII 1988, 73'. Prem. 1987",,Węzeł,1987.0,I,"[{'data': '11 VII 1988', 'czas_min': 73}]"
16017,1988,231,Spektakle fabularne TV,Dziennik,,,,,,"Adapt. pt. ""Oficyna"": Elżbieta Zaleska. Tł. Zofia Jaremko-Pytowska. Reż. Barbara Borys-Damięcka. I, 17 IV 1988, 84'",,Dziennik,,I,"[{'data': '17 IV 1988', 'czas_min': 84}]"
16018,1988,231,Spektakle fabularne TV,Dyliżans,,,,,,"Reż. Jerzy Wróblewski. I, 9 V 1988, 71'",,Dyliżans,,I,"[{'data': '9 V 1988', 'czas_min': 71}]"
16023,1988,231,Spektakle fabularne TV,Ławeczka,,,,,,"Tł. Jerzy Koenig. Reż. Maciej Wojtyszko. I, 3 X 1988, 80'",,Ławeczka,,I,"[{'data': '3 X 1988', 'czas_min': 80}]"
16020,1988,231,Spektakle fabularne TV,Pan Jowialski,,,,,,[Emisja w 1987],,Pan Jowialski,,,[]
16021,1988,231,Spektakle fabularne TV,Lustro 1. Lustro 2.,,,,,,"I, 21 V 1988, 71'. Prem. 1979.",,Lustro 1. Lustro 2.,1979.0,I,"[{'data': '21 V 1988', 'czas_min': 71}]"
16024,1988,231,Spektakle fabularne TV,"My, niżej podpisani",,,,,,"Tł. Jerzy Koenig. Reż. Marek Okopiński. I, 30 V 1988, 77'",,"My, niżej podpisani",,I,"[{'data': '30 V 1988', 'czas_min': 77}]"
16030,1988,231,Spektakle fabularne TV,Kosmos,,,,,,"Reż. Eugeniusz Korin. II, 3 XI 1988, 143'",,Kosmos,,II,"[{'data': '3 XI 1988', 'czas_min': 143}]"
16026,1988,231,Spektakle fabularne TV,"Dusia, Ryba, Wal i Leta",,,,,,"Tł. Mira Michałowska, Irena Szymańska. Reż. Barbara Sass. I, 22 II 1988, 77'",,"Dusia, Ryba, Wal i Leta",,I,"[{'data': '22 II 1988', 'czas_min': 77}]"
16027,1988,231,Spektakle fabularne TV,Pokojówki,,,,,,"Tł. Jan Błoński. Reż. Jan Buchwald. II, 20 IV 1988, 85'",,Pokojówki,,II,"[{'data': '20 IV 1988', 'czas_min': 85}]"
16028,1988,231,Spektakle fabularne TV,Ferdydurke,,,,,,"I, 15 VIII 1988, 128'. Prem. 1986",,Ferdydurke,1986.0,I,"[{'data': '15 VIII 1988', 'czas_min': 128}]"
16032,1988,231,Spektakle fabularne TV,"Dom, który zbudował Jonathan Swift",,,,,,"Tł. Janina Karczmarewicz-Fedorowska. I, 11 IV 1988, 127'",,"Dom, który zbudował Jonathan Swift",,I,"[{'data': '11 IV 1988', 'czas_min': 127}]"
16125,1988,231,Spektakle fabularne TV,Opowieści Hollywoodu,,,,,,"I, 29 VIII 1988, 140'. Prem. 1987.",,Opowieści Hollywoodu,1987.0,I,"[{'data': '29 VIII 1988', 'czas_min': 140}]"
16128,1988,231,Spektakle fabularne TV,Portret podwójny,,,,,,"Tł. Wanda Urstein, Tadeusz Żeromski. Reż. Michał Kwieciński. I, 7 III 1988, 53'",,Portret podwójny,,I,"[{'data': '7 III 1988', 'czas_min': 53}]"
16136,1988,231,Spektakle fabularne TV,"To, co najpiękniejsze",,,,,,"Tekst narracji Wojciech Młynarski. Reż. Andrzej Łapicki. I, 18 I 1988, 97'; [powtórna emisja;] I, 1 VIII 1988",,"To, co najpiękniejsze",,I,"[{'data': '18 I 1988', 'czas_min': 97}, {'data': '1 VIII 1988', 'czas_min': None}]"
16138,1988,231,Spektakle fabularne TV,Czupurek,,,,,,[Emisja 1986],,Czupurek,,,[]
16140,1988,231,Spektakle fabularne TV,Dacza,,,,,,"Reż. Tomasz Zygadło. I, 5 IX 1988, 93'",,Dacza,,I,"[{'data': '5 IX 1988', 'czas_min': 93}]"
16142,1988,231,Spektakle fabularne TV,Umrzeć ze śmiechu,,,,,,"Reż. Jacek Janczarski. I, 20 VI 1988, 95'",,Umrzeć ze śmiechu,,I,"[{'data': '20 VI 1988', 'czas_min': 95}]"
16145,1988,231,Spektakle fabularne TV,Wygnańcy,,,,,,"Tł. Zofia Porembska, Lucjan Porembski. Reż. Kazimierz Kutz. I, 10 X 1988, 134'",,Wygnańcy,,I,"[{'data': '10 X 1988', 'czas_min': 134}]"
16146,1988,231,Spektakle fabularne TV,Osiem lalek i jeden miś,,,,,,"Reż. Wojciech Skibiński. I, 23 X 1988, 52'",,Osiem lalek i jeden miś,,I,"[{'data': '23 X 1988', 'czas_min': 52}]"
16148,1988,231,Spektakle fabularne TV,Proces,,,,,,"Tł. Bruno Schulz. Reż. Wiesław Hejno. II, 11 VIII 1988, 66'",[Wersja TV spektaklu Teatru Lalek we Wrocławiu],Proces,,II,"[{'data': '11 VIII 1988', 'czas_min': 66}]"
16150,1988,231,Spektakle fabularne TV,Obora,,,,,,[Emisja w 1987],,Obora,,,[]
16151,1988,231,Spektakle fabularne TV,Niech sczezną artyści,,,,,,"II, 14 VII 1988, 78'",[Przeniesienie z Teatru im. J. Słowackiego w Krakowie],Niech sczezną artyści,,II,"[{'data': '14 VII 1988', 'czas_min': 78}]"
16153,1988,231,Spektakle fabularne TV,Nie-Boska komedia,,,,,,"I, 16 V 1988, 118'. Prem. 1983",,Nie-Boska komedia,1983.0,I,"[{'data': '16 V 1988', 'czas_min': 118}]"
16154,1988,231,Spektakle fabularne TV,Cudzoziemka,,,,,,"I, 15 X 1988, 70'. Prem. 1970",,Cudzoziemka,1970.0,I,"[{'data': '15 X 1988', 'czas_min': 70}]"
16156,1988,231,Spektakle fabularne TV,Zdziczenie obyczajów pośmiertnych,,,,,,[Emisja 1987],,Zdziczenie obyczajów pośmiertnych,,,[]
16160,1988,231,Spektakle fabularne TV,Pięćdziesiąt  dukatów,,,,,,"Reż. tefan Szlachtycz. I, 15 II 1988, 107'",,Pięćdziesiąt  dukatów,,I,"[{'data': '15 II 1988', 'czas_min': 107}]"
16163,1988,231,Spektakle fabularne TV,Dziady,,,,,,"I, 31 X 1988, 191' [emisja w 2 cz.]. Prem. 1983",,Dziady,1983.0,I,"[{'data': '31 X 1988', 'czas_min': 191}]"
16166,1988,231,Spektakle fabularne TV,Martwa natura,,,,,,"Reż. Natalia Koryncka. II, 24 II 1988, 38'",,Martwa natura,,II,"[{'data': '24 II 1988', 'czas_min': 38}]"
16169,1988,231,Spektakle fabularne TV,Serenada. Lis Aspirant. Polowanie na lisa,,,,,,"Adapt. pt. ""Polowanie na lisa"". Reż. Janusz Zaorski. I, 8 II 1988, 76'",[Przeniesienie z Teatru Kwadrat w Warszawie],Serenada. Lis Aspirant. Polowanie na lisa,,I,"[{'data': '8 II 1988', 'czas_min': 76}]"
26912,1989,231,Spektakle fabularne TV,Polka prosto z kraju,,,,,,"Reż. Anna Minkiewicz. I, 27 III 1989, 76'; [powtórna emisja:] I, 31 VII 1989",,Polka prosto z kraju,,I,"[{'data': '27 III 1989', 'czas_min': 76}, {'data': '31 VII 1989', 'czas_min': None}]"
26913,1989,231,Spektakle fabularne TV,Ostatnia taśma,,,,,,"Tł. i reż. Antoni Libera. II, 26 I 1989, 53'",,Ostatnia taśma,,II,"[{'data': '26 I 1989', 'czas_min': 53}]"
26914,1989,231,Spektakle fabularne TV,Idę łąko ku tobie czyli Iłżecki romans Bolesława Leśmiana,,,,,,"Reż. Andrzej Maj, Stanisław Zajączkowski. II, 21 IX 1989, 48'",,Idę łąko ku tobie czyli Iłżecki romans Bolesława Leśmiana,,II,"[{'data': '21 IX 1989', 'czas_min': 48}]"
26915,1989,231,Spektakle fabularne TV,Stary portfel,,,,,,"Reż. Kazimierz Kutz. II, 20 IV 1989, 78'",,Stary portfel,,II,"[{'data': '20 IV 1989', 'czas_min': 78}]"
26916,1989,231,Spektakle fabularne TV,Rio de Janeiro nie istnieje,,,,,,"Adapt. Eugeniusz Biskup, Lesław Skuza. Reż. aut. I, 3 III 1989, 80'",,Rio de Janeiro nie istnieje,,I,"[{'data': '3 III 1989', 'czas_min': 80}]"
26917,1989,231,Spektakle fabularne TV,Trzech w linii prostej,,,,,,"Adapt. i reż. Zygmunt Huebner. I, 20 V 1989, 52'. Prem. 1973",,Trzech w linii prostej,1973.0,I,"[{'data': '20 V 1989', 'czas_min': 52}]"
26919,1989,231,Spektakle fabularne TV,Opowieści służki Zerliny,,,,,,"Tł. Anna Maria Linke. Adapt. pt. ""Służąca Zerlina"" i reż.: Stefan Szlachtycz. II, 15 III 1989, 83'",,Opowieści służki Zerliny,,II,"[{'data': '15 III 1989', 'czas_min': 83}]"
26918,1989,231,Spektakle fabularne TV,Ostatnie stronice z dziennika kobiety,,,,,,"Tł. Rene Śliwowski. Adapt. pt. ""Natalia"": Marek Kreutz. Reż. Krzysztof Lang. I, 14 IV 1989, 100'. Prem. 1986",,Ostatnie stronice z dziennika kobiety,1986.0,I,"[{'data': '14 IV 1989', 'czas_min': 100}]"
26920,1989,231,Spektakle fabularne TV,Dwie przygody Lemuela Gulliwera,,,,,,"Adapt. pt. ""Prawdziwe przygody Lemuela Gulliwera"" i reż.: Stefan Szlachtycz. II, 10 VIII 1989, 64'",,Dwie przygody Lemuela Gulliwera,,II,"[{'data': '10 VIII 1989', 'czas_min': 64}]"
26921,1989,231,Spektakle fabularne TV,Jaś i Małgosia,,,,,,"Reż. Janusz Ryl-Krystianowski. I, 29 X, 38'. [Przeniesienie z Teatru Animacji w Jeleniej Górze]",,Jaś i Małgosia,,I,[]
26922,1989,231,Spektakle fabularne TV,Diaboliada,,,,,,"Tł. Irena Lewandowska, Witold Dąbrowski. Reż. Waldemar Śmigasiewicz. II, 30 XI 1989, 69'",,Diaboliada,,II,"[{'data': '30 XI 1989', 'czas_min': 69}]"
26923,1989,231,Spektakle fabularne TV,Ziemia tragiczna,,,,,,"Tł. Krzysztof Zarzecki. Adapt. i reż. Janusz Zaorski. I, 3 VI 1989, 93'. Prem. 1980",,Ziemia tragiczna,1980.0,I,"[{'data': '3 VI 1989', 'czas_min': 93}]"
26924,1989,231,Spektakle fabularne TV,Wesele,,,,,,"Tł. Eugeniusz Szrojt. Reż. Bogdan Hussakowski. II, 19 X 1989, 103'",,Wesele,,II,"[{'data': '19 X 1989', 'czas_min': 103}]"
26925,1989,231,Spektakle fabularne TV,Litość Boga,,,,,,"Tł. Krystyna Dolatowska. Adapt. i reż. Jan Englert. II, 17 VIII 1989, 92'",,Litość Boga,,II,"[{'data': '17 VIII 1989', 'czas_min': 92}]"
26926,1989,231,Spektakle fabularne TV,Blisko serca,,,,,,"Tł. Michał Ronikier. Adapt. i reż. Leszek Bugajski. I, 15 VII 1989, 59'. Prem. 1980",,Blisko serca,1980.0,I,"[{'data': '15 VII 1989', 'czas_min': 59}]"
26927,1989,231,Spektakle fabularne TV,Długie pożegnanie,,,,,,"Cz. 1-2. Tł. Krzysztof Klinger. Reż. Stefan Szlachtycz. I, 5 VIII 1989, 72'; 12 VIII 1989, 117'",,Długie pożegnanie,,I,"[{'data': '5 VIII 1989', 'czas_min': 72}, {'data': '12 VIII 1989', 'czas_min': 117}]"
26929,1989,231,Spektakle fabularne TV,Mówi Chandler,,,,,,"Tł. Ewa Budrewicz. Adapt. fragm. utworów Raymonda Chandlera i reż.: Tomasz Zygadło. I, 1 VII 1989, 116'. Prem. 1986",,Mówi Chandler,1986.0,I,"[{'data': '1 VII 1989', 'czas_min': 116}]"
26928,1989,231,Spektakle fabularne TV,Kłopoty to moja specjalność,,,,,,"Tł. Michał Ronikier. Adapt. i reż. Marek Piwowski. I, 8 VII 1989, 57'. Prem. 1978",,Kłopoty to moja specjalność,1978.0,I,"[{'data': '8 VII 1989', 'czas_min': 57}]"
26930,1989,231,Spektakle fabularne TV,Tajemnica jeziora,,,,,,"Cz. 1-2. Tł. Adam Kaska. Adapt. i reż. Mariusz Malinowski. I, 19 VIII 1989, 74'; 26 VIII 1989, 62'",,Tajemnica jeziora,,I,"[{'data': '19 VIII 1989', 'czas_min': 74}, {'data': '26 VIII 1989', 'czas_min': 62}]"
26931,1989,231,Spektakle fabularne TV,Żegnaj laleczko,,,,,,"Cz. 1-3. Tł. Ewa Życieńska. Adapt. Katarzyna Sobol. Reż. Laco Adamik. I, 29 X 1989, 60'; 5 XI 1989, 70'; 12 XI 1989, 86'",,Żegnaj laleczko,,I,"[{'data': '29 X 1989', 'czas_min': 60}, {'data': '5 XI 1989', 'czas_min': 70}, {'data': '12 XI 1989', 'czas_min': 86}]"
26932,1989,231,Spektakle fabularne TV,"Złoczyńca. Tł. Jerzy Wyszomirski. Drogi pies. Tł. Jan Brzechwa, Janina Brzechwa. Narzeczony i ojczulek. Tł. Jerzy Koenig",,,,,,"Adapt. pt. ""Trzy opowiadania"". Reż. Georgij Towstonogow. I, 11 II 1989, 49'. Prem. 1969",,"Złoczyńca. Tł. Jerzy Wyszomirski. Drogi pies. Tł. Jan Brzechwa, Janina Brzechwa. Narzeczony i ojczulek. Tł. Jerzy Koenig",1969.0,I,"[{'data': '11 II 1989', 'czas_min': 49}]"
26933,1989,231,Spektakle fabularne TV,Iluzja,,,,,,"Tł. Stanisław Hebanowski. Reż. Krzysztof Gordon. I, 30 I 1989, 85'",,Iluzja,,I,"[{'data': '30 I 1989', 'czas_min': 85}]"
26934,1989,231,Spektakle fabularne TV,"Piątek, dzień miłości",,,,,,"Tł. Zofia Klimaszewska, xel. Holvoet. Reż. Magdalena Łazarkiewicz. II, 2 XI 1989, 96'",,"Piątek, dzień miłości",,II,"[{'data': '2 XI 1989', 'czas_min': 96}]"
26935,1989,231,Spektakle fabularne TV,Krzesło w szczerym polu,,,,,,"Tł. Jerzy Pański. Adapt. Irena Strzemińska. Reż. Janusz Majewski. I, 10 VI 1989, 68'. Prem. 1970",,Krzesło w szczerym polu,1970.0,I,"[{'data': '10 VI 1989', 'czas_min': 68}]"
26936,1989,231,Spektakle fabularne TV,Raz swawolny Tadeuszek,,,,,,"Reż. Aleksander Czekanowski. I, 1 V 1989, 62'. Prem. 1986",,Raz swawolny Tadeuszek,1986.0,I,"[{'data': '1 V 1989', 'czas_min': 62}]"
26938,1989,231,Spektakle fabularne TV,Bruno - autobiografia pośmiertna Brunona S. nauczyciela rysunków z miasta Drohobycza,,,,,,"Reż. aut. II, 7 IX 1989, 73'",,Bruno - autobiografia pośmiertna Brunona S. nauczyciela rysunków z miasta Drohobycza,,II,"[{'data': '7 IX 1989', 'czas_min': 73}]"
26937,1989,231,Spektakle fabularne TV,Dzienniki. Spotkanie pierwsze 1914-1925,,,,,,"Adapt. Tadeusz Drewnowski, Zofia Kucówna. Reż. Anna Minkiewicz. I, 11 XI 1989, 49'. Prem. 1987",,Dzienniki. Spotkanie pierwsze 1914-1925,1987.0,I,"[{'data': '11 XI 1989', 'czas_min': 49}]"
26939,1989,231,Spektakle fabularne TV,Smak miodu,,,,,,"Tł. Wacława Komarnicka, Krytyna Tarnowska. Reż. Jacek Witkowski. I, 12 VI 1989, 95'",,Smak miodu,,I,"[{'data': '12 VI 1989', 'czas_min': 95}]"
26940,1989,231,Spektakle fabularne TV,Bracia Karamazow,,,,,,"Tł. Aleksander Wat. Adapt. i reż. Jerzy Krasowski. I, 8 IV 1989, 151'. Prem. 1969",,Bracia Karamazow,1969.0,I,"[{'data': '8 IV 1989', 'czas_min': 151}]"
26941,1989,231,Spektakle fabularne TV,Zbrodnia i kara,,,,,,"Tł. Czesław Jastrzębiec-Kozłowski. Adapt. pt. ""Raskolnikow"" i reż.: Marek Gaj. II, 14 XII 1989, 58'",,Zbrodnia i kara,,II,"[{'data': '14 XII 1989', 'czas_min': 58}]"
26942,1989,231,Spektakle fabularne TV,Przygoda Pana Trapsa,,,,,,"Tł. i adapt. Barbara Witek-Swinarska. Reż. Konrad Swinarski. I, 17 VI 1989, 77'. Prem. 1965",,Przygoda Pana Trapsa,1965.0,I,"[{'data': '17 VI 1989', 'czas_min': 77}]"
26943,1989,231,Spektakle fabularne TV,Sędzia i jego kat,,,,,,"Tł. Teresa Jętkiewicz. Reż. Wojciech Adamczyk. I, 2 X 1989, 110'",,Sędzia i jego kat,,I,"[{'data': '2 X 1989', 'czas_min': 110}]"
26944,1989,231,Spektakle fabularne TV,"O wpół do jedenastej wieczór, latem",,,,,,"Tł. Anna Lisowska, J. Lisowski. Adapt. i reż. Daniel Bargiełowski. I, 7 X 1989, 86'. Prem. 197erzy",,"O wpół do jedenastej wieczór, latem",,I,"[{'data': '7 X 1989', 'czas_min': 86}]"
26945,1989,231,Spektakle fabularne TV,Grzechotka,,,,,,"Tł. i adapt. Kazimierz Piotrowski. Reż. Bożena Pijanowska. I, 17 II 1989, 97'",,Grzechotka,,I,"[{'data': '17 II 1989', 'czas_min': 97}]"
26946,1989,231,Spektakle fabularne TV,Rozmyślania przy goleniu,,,,,,"Reż. Adam Hanuszkiewicz. I, 9 XII 1989, 54'. Prem. 1969",,Rozmyślania przy goleniu,1969.0,I,"[{'data': '9 XII 1989', 'czas_min': 54}]"
26907,1989,231,Spektakle fabularne TV,Maestro,,,,,,"Reż. Marek Nowicki. II, 6 II 1989, 109', [powtórna emisja] I, 3 VII 1989",,Maestro,,II,"[{'data': '6 II 1989', 'czas_min': 109}, {'data': '3 VII 1989', 'czas_min': None}]"
26906,1989,231,Spektakle fabularne TV,"A wino lepsze, gdy upija. Wybór wierszy poetów gruzińskich",,,,,,"Oprac. Elżbieta Uroda, Konstanty Ciciszwili. Reż. Konstanty Ciciszwili. II, 8 V 1989, 30'",,"A wino lepsze, gdy upija. Wybór wierszy poetów gruzińskich",,II,"[{'data': '8 V 1989', 'czas_min': 30}]"
26908,1989,231,Spektakle fabularne TV,"Chodzi, chodzi Baj po świecie",,,,,,"Reż. Mieczysław Abramowicz. I, 3 XII 1989, 41'",,"Chodzi, chodzi Baj po świecie",,I,"[{'data': '3 XII 1989', 'czas_min': 41}]"
26909,1989,231,Spektakle fabularne TV,Jedno życie. Wybór poezji,,,,,,"Oprac. Maria Guzy, Waldemar Janda. Reż. Stanisław Zajączkowski. II, 23 IV 1989, 42'",,Jedno życie. Wybór poezji,,II,"[{'data': '23 IV 1989', 'czas_min': 42}]"
26910,1989,231,Spektakle fabularne TV,Kuchenka,,,,,,"Reż. Anna Minkiewicz. I, 25 X 1989, 37'",,Kuchenka,,I,"[{'data': '25 X 1989', 'czas_min': 37}]"
26911,1989,231,Spektakle fabularne TV,Zaproszenie do zamku,,,,,,"Tł. Maria Serkowska. Reż. Krystyna Sznerr. I, 3 II 1989, 91'",,Zaproszenie do zamku,,I,"[{'data': '3 II 1989', 'czas_min': 91}]"
26947,1989,231,Spektakle fabularne TV,Samobójca,,,,,,"Tł. Maryla Masłowska. Tł. wierszy i piosenek Wojciech Młynarski. Reż. Kazimierz Kutz. I, 24 IV 1989, 149'; [powtórna emisja:] 14 VIII 1989",,Samobójca,,I,"[{'data': '24 IV 1989', 'czas_min': 149}, {'data': '14 VIII 1989', 'czas_min': None}]"
26948,1989,231,Spektakle fabularne TV,Epitafium dla pokolenia,,,,,,"Wybór wierszy poetów: Krzysztof Kamil Baczyński, Tadeusz Gajcy, Andrzej Trzebiński. Adapt. Krystyna Bogusławska, Krystyna Mierzwińska. Reż. Krystyna Bogusławska, Michał Bogusławski. I, 1 VIII 1989, 18'. Prem. 1987",,Epitafium dla pokolenia,1987.0,I,"[{'data': '1 VIII 1989', 'czas_min': 18}]"
26949,1989,231,Spektakle fabularne TV,Aktorki,,,,,,"Reż. Sławomir Kryński. II, 28 XII 1989, 69'",,Aktorki,,II,"[{'data': '28 XII 1989', 'czas_min': 69}]"
26950,1989,231,Spektakle fabularne TV,Reguiem dla zakonnicy. Azyl,,,,,,"Tł. Wacław Niepokólczycki, Zofia Kierszys. Adapt. pt. ""...I odpuść nam nasze winy..."" i reż.: Maciej Dutkiewicz. II, 12 I 1989, 70'; [powtórna emisja:] 24 VII",,Reguiem dla zakonnicy. Azyl,,II,"[{'data': '12 I 1989', 'czas_min': 70}]"
26951,1989,231,Spektakle fabularne TV,Bajki,,,,,,"Reż. Anna Minkiewicz. I, 28 V 1989, 33'. Prem. 1986",,Bajki,1986.0,I,"[{'data': '28 V 1989', 'czas_min': 33}]"
26952,1989,231,Spektakle fabularne TV,Gospoda pod Królową Gęsią Nóżką,,,,,,"Tł. Jan Sten. Adapt. Lucyna Tychowa. Reż. Stanisław Wohl. I, 25 III 1989, 123'. Prem. 1971",,Gospoda pod Królową Gęsią Nóżką,1971.0,I,"[{'data': '25 III 1989', 'czas_min': 123}]"
26953,1989,231,Spektakle fabularne TV,Zaczarowana dorożka. Wybór poezji,,,,,,"Oprac. Krystyna Koczara. Reż. Barbara Sałacka. II, 27 I 1989, 37'",,Zaczarowana dorożka. Wybór poezji,,II,"[{'data': '27 I 1989', 'czas_min': 37}]"
26954,1989,231,Spektakle fabularne TV,Ławeczka,,,,,,"Tł. Jerzy Koenig. Reż. Maciej Wojtyszko. I, 10 VII 1989, 80'. Prem. 1988",,Ławeczka,1988.0,I,"[{'data': '10 VII 1989', 'czas_min': 80}]"
26955,1989,231,Spektakle fabularne TV,Płaszcz,,,,,,"Tł. i adapt. Julian Tuwim. Reż. Ryszard Ber. I, 4 XI 1989, 96'. Prem. 1979",,Płaszcz,1979.0,I,"[{'data': '4 XI 1989', 'czas_min': 96}]"
26956,1989,231,Spektakle fabularne TV,Historia Witolda Gombrowicza,,,,,,"Wybór tekstów. Oprac. Waldemar Żyszkiewicz. Reż. Andrzej Maj. II, 8 VI 1989, 74'",,Historia Witolda Gombrowicza,,II,"[{'data': '8 VI 1989', 'czas_min': 74}]"
26957,1989,231,Spektakle fabularne TV,Kosmos,,,,,,"Adapt. i reż. Eugeniusz Korin. II, 21 X 1989, 143'",,Kosmos,,II,"[{'data': '21 X 1989', 'czas_min': 143}]"
26958,1989,231,Spektakle fabularne TV,Obłomow,,,,,,"Tł. Franciszek Rawita-Gawroński. Adapt. i reż. Tadeusz Junak. I, 2 XII 1989, 105'. Prem. 1977",,Obłomow,1977.0,I,"[{'data': '2 XII 1989', 'czas_min': 105}]"
26959,1989,231,Spektakle fabularne TV,"Hotel ""Pod Kulą Ziemską""",,,,,,"Reż. Wojciech Biedroń. II, 6 IV 1989, 50'",,"Hotel ""Pod Kulą Ziemską""",,II,"[{'data': '6 IV 1989', 'czas_min': 50}]"
26960,1989,231,Spektakle fabularne TV,Totentantz in Polen,,,,,,"Sc. Stanisław Grabowski. Reż. Włodzimierz Grzywacz. I, 31 VIII 1989, 23'",,Totentantz in Polen,,I,"[{'data': '31 VIII 1989', 'czas_min': 23}]"
26961,1989,231,Spektakle fabularne TV,Dwie Dorotki,,,,,,"Wg baśni Jacoba Grimma, Wilhelma Grimma, aniny. Porazińskiej. Reż. aut. I, 26 XII 1989, 71'",,Dwie Dorotki,,I,"[{'data': '26 XII 1989', 'czas_min': 71}]"
26962,1989,231,Spektakle fabularne TV,Przygody dobrego wojaka Szwejka,,,,,,"Cz. 1-7. Tł. Paweł Hulka. Adapt. pt. ""Spotkania ze Szwejkiem"": Irena Bołtuć. Reż. Paweł Trzaska. I, 15 VII 1989, 16'; 22 VII 1989, 13'; 29 VII 1989, 19'; 5 VIII 1989, 15'; 12 VIII 1989, 14'; 26 VIII 1989, 18'; 2 IX 1989, 21'",,Przygody dobrego wojaka Szwejka,,I,"[{'data': '15 VII 1989', 'czas_min': 16}, {'data': '22 VII 1989', 'czas_min': 13}, {'data': '29 VII 1989', 'czas_min': 19}, {'data': '5 VIII 1989', 'czas_min': 15}, {'data': '12 VIII 1989', 'czas_min': 14}, {'data': '26 VIII 1989', 'czas_min': 18}, {'data': '2 IX 1989', 'czas_min': 21}]"
26963,1989,231,Spektakle fabularne TV,Paragraf 22,,,,,,"Adapt. pt. ""Paragraf 4"". Tł. Lech Jęczmyk. Sc. i reż. Marek Piwowski. I, 25 XI 1989, 76'. Prem. 1981",,Paragraf 22,1981.0,I,"[{'data': '25 XI 1989', 'czas_min': 76}]"
26964,1989,231,Spektakle fabularne TV,Dwaj panowie B,,,,,,"Reż. Janusz Majewski. I, 25 XII 1989, 96'",,Dwaj panowie B,,I,"[{'data': '25 XII 1989', 'czas_min': 96}]"
26965,1989,231,Spektakle fabularne TV,Wiersze i piosenki ze sceny Teatru Ateneum,,,,,,"Oprac. Zofia Kudła-Brzostek. Reż. Wojciech Młynarski. II, 25 III 1989, 60'",,Wiersze i piosenki ze sceny Teatru Ateneum,,II,"[{'data': '25 III 1989', 'czas_min': 60}]"
26966,1989,231,Spektakle fabularne TV,Namiętności,,,,,,"Adapt. i reż. Piotr Szczerski. II, 9 II 1989, 34'",,Namiętności,,II,"[{'data': '9 II 1989', 'czas_min': 34}]"
26967,1989,231,Spektakle fabularne TV,Ludzie cesarza,,,,,,"Reż. Marek Okopiński. II, 13 VII 1989, 80'",,Ludzie cesarza,,II,"[{'data': '13 VII 1989', 'czas_min': 80}]"
26968,1989,231,Spektakle fabularne TV,Upiory,,,,,,"Tł. Jacek Fruehling. Reż. Rudolf Zioło. I, 18 IX 1989, 100'",,Upiory,,I,"[{'data': '18 IX 1989', 'czas_min': 100}]"
26969,1989,231,Spektakle fabularne TV,Szaleństwo we dwoje,,,,,,"Tł. Jan Kott. Reż. Stanisław Mączyński. II, 18 V 1989, 47'",,Szaleństwo we dwoje,,II,"[{'data': '18 V 1989', 'czas_min': 47}]"
