"ZA_ZAPIS_ID","ZA_RO_ROK","ZA_DZ_DZIAL1_ID","DZ_NAZWA","ZA_RZ_RODZAJ1_ID","RZ_NAZWA","ZA_TYTUL","ZA_TYTUL_CALOSCI","ZA_OPIS_CALOSCI","ZA_TYTUL_ORYGINALU","ZA_TE_TEATR_ID","TE_NAZWA","ZA_OPIS_WSPOLTWORCOW","ZA_JEZYK_ORYGINALU","ZA_TYTUL_ADAPT_DZIELA","ZA_NAZWA_ADAPT_DZIELA","ZA_OPIS_ADAPT_DZIELA","ZA_ADNOTACJE"
14312,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Marzyciele. Prem. 1988,,,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Tł. Maria Kurecka. Oprac. tekstu i reż.: Krystian Lupa,,,,,
17798,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kaczo. Prem. 1988,,,,101,Teatr Nowy im. G. Morcinka,Reż. Łukasz Ratajczak,,,,,
15147,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kobieta z prowincji. Prem. 1988,,,,848,Teatr im. J. Słowackiego,Adapt. i reż.: Jan Błeszyński,,,"Wstań córko, idź ...","Wg pow. Waldemara Siemieńskiego ""Kobieta z prowincji""",
14340,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dolorado. Prem. 1988,,,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Reż. Kazimierz Borowiec,,,,,
17821,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kilka ukłuć muchy. Prem. 1988,,,,102,Teatr Polski*,Reż. aut.,,,,,
15152,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Czarujący łajdak. Prem. 1988,,,,848,Teatr im. J. Słowackiego,Tł. Andrzej Miłosz. Reż. Romana Próchnicka,,,,,
14347,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Taniec śmierci. Prem. 1988,,,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Tł. Zygmunt Łanowski. Reż. Adam Sroka,,,,,
15156,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wiosna w ZOO. Prem. 1988,,,,848,Teatr im. J. Słowackiego,Reż. aut.,,,,,
15164,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Maski. Prem. 1988,,,,848,Teatr im. J. Słowackiego,"Tł. Joanna Kraczek, Maria Gawdzik. Reż. Włodzimierz Nurkowski",,,,,
14353,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Przed sklepem jubilera. Medytacja o sakramencie małżeństwa przechodząca chwilami w dramat. Prem. 1988,,,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Reż. Anna Polony,,,,,
17842,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ubu król. Prem. 1988,,,,102,Teatr Polski*,Tł. Tadeusz Boy-Żeleński.  Reż. Wiesław Górski,,,,,
14361,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,[Dziś są moje urodziny] Aujourd'hui c'est mon anniversaire. Prem. 1988,,,,945,"Teatr ""Cricot 2""",Reż. aut.,,,,,
14364,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Nigdy tu już nie powrócę. Prem. 1988,,,,945,"Teatr ""Cricot 2""",Reż. aut.,,,,,
17868,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szelmostwa Skapena. Prem. 1988,,,,102,Teatr Polski*,Tł. Tadeusz Boy-Żeleński. Teksty piosenek: Józef Ratajczak. Reż Leszek Czarnota,,,,,
17880,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kurka wodna. Prem. 1988,,,,102,Teatr Polski*,Reż. Janusz Nyczak,,,,,
17890,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Damy i huzary. Prem. 1988,,,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Krzysztof Szuster,,,,,
17901,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Gałązka rozmarynu. Prem. 1988,,,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Zygmunt Wojdan,,,,,
17910,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szewcy. Prem. 1988,,,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Zygmunt Wojdan,,,,,
17931,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Gwiazduś. Prem. 1988,,,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Jerzy Stępkowski,,,,"Wg noweli Oskara Wilde'a ""The Star-Child""",
17969,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Łaźnia rzymska. Prem. 1988,,,,2081,Teatr Powszechny im. J. Kochanowskiego*,Tł. Hanna Karpińska. Reż. Jerzy Wasiuczyński,,,,,
17975,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Moralność pani Dulskiej. Prem. 1988,,,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Maria Kaniewska,,,,,
17981,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Stara kobieta wysiaduje. Prem. 1988,,,,104,Teatr Studio im. St. I. Witkiewicza (d. Centrum Sztuki Studio im. S.I. Witkiewicza - Teatr. Galeria),"Oprac. Irena Jun, Marek Chojnacki. Reż. Marek Chojnacki",,,,,
17999,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"""Usta milczą, dusza śpiewa ..."" na motywach operetek Franza Lehara i Imre Kalmana. Prem. 1988",,,,104,Teatr Studio im. St. I. Witkiewicza (d. Centrum Sztuki Studio im. S.I. Witkiewicza - Teatr. Galeria),Sc. i reż.: Jerzy Grzegorzewski,,,,,
17202,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wędrowny teatr Sopalovicia. Prem. 1988,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Dorota Jovanka Cirlić. Reż. zespołowa,,,,,
18014,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kabaret Kici Koci. Prem. 1988,,,,888,Teatr Ateneum im. S. Jaracza,Reż. Tadeusz Słobodzianek,,,,,
18017,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Godzina prawdy. Prem. 1988,,,,888,Teatr Ateneum im. S. Jaracza,Reż. Zdzisław Tobiasz,,,,,
17210,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Bonjour Marcel D. Prem. 1988,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Lucyna Mielcarek,,,,,
17216,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Horsztyński. Prem. 1988,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Włodzimierz Nurkowski,,,,,
17226,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Jaja jak berety. Prem. 1988,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Jerzy Hutek,,,,,
17227,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Cmentarze. Prem. 1988,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Izabella Cywińska,,,,,
17236,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Opłatki polskie. Prem. 1988,,,,101,Teatr Nowy im. G. Morcinka,Reż. Jan Skotnicki,,,,,
17239,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Burza w teatrze Gogo. Prem. 1988,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. aut.,,,,,
17330,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Dom kobiet,,,,,,,,,,[Emisja 1987],
17334,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Księżyc świeci nieszczęśliwym,,,,,,,,,,"Tł. Krystyna Tarnowska. Reż. Jan Englert. I, 5 XII 1988, 124'",
17336,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Aszantka,,,,,,,,,,[Emisja 1987],
15426,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Szkoda, że jest nierządnicą. Prem. 1988",,,,848,Teatr im. J. Słowackiego,Tł. Ludmiła Marjańska. Reż. Włodzimierz Nurkowski,,,,,
17339,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Dziewięćdziesiąty trzeci,,,,,,,,,,"Reż. Edward Wotaszek. I, 25 I 1988, 95'",
17342,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Głupi Jakub,,,,,,,,,,"Reż. Michał Kwieciński. I, 21 XI 1988, 104'",
17344,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Odwiedziny o zmroku,,,,,,,,,,"Rez. Maciej Wojtyszko. I, 2 IX 1988, 29'",
17346,1988,231,Spektakle fabularne TV,291,sztuka teatralna,W małym dworku,,,,,,,,,,[Emisja 1987],
17348,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Odejście głodomora,,,,,,,,,,"Reż. Jan Różewicz. II, 1 XII 1988, 80'",
17349,1988,231,Spektakle fabularne TV,291,sztuka teatralna,O cudownym Narodzeniu Pańskim,,,,,,,,,,"Reż. Jan Skotnicki. I, 4 I 1988, 78'",
17352,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Emeryt,,,,,,,,,,"Reż. Waldemar Śmigasiewicz. II, 19 V 1988, 55'",
17355,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Hamlet,,,,,,,,,,"I, 27 VIII 1988, 120'. Prem. 1974",
17357,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Makbet,,,,,,,,,,"Tł. Jerzy Stanisław Sito. Reż. Krzysztof Nazar. I, 28 III 1988, 143'",
17360,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Król Edyp,,,,,,,,,,"I, 25 VI 1988, 78'. Prem. 1975",
15440,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Niebezpieczne związki. Prem. 1988,,,,848,Teatr im. J. Słowackiego,Tł. Piotr Szymanowski. Reż. Włodzimierz Nurkowski,,,,,
17364,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Replika,,,,,,,,,,"Reż. Józef Szajna. II, 23 III 1988, 52'",
17366,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Chłopiec latający,,,,,,,,,,"Reż. Marek Okopiński. I, 2 V 1988, 53'",
15443,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Labirynt. Prem. 1988,,,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Tł. Sonia Lachowolska. Reż. Angel Berenguer,,,,,
17370,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Papierowy kochanek,,,,,,,,,,"Reż. Ignacy Gogolewski. I, 16 IX 1988, 78'",
17371,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Pasjans,,,,,,,,,,[Emisja 1987],
17373,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Bezimienne dzieło,,,,,,,,,,"Rez. Jan Englert. II, 22 IX 1988, 103'",
17376,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Szalona lokomotywa,,,,,,,,,,"Reż. Jacek Bunsch. II, 5 V 1988, 63'",
17378,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Noc listopadowa,,,,,,,,,,"I, 14 III 1988, 107'. Prem. 1978",
17381,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Wesele,,,,,,,,,,"I, 12 IX 1988, 115'. Prem. 1981",
17382,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Tamten,,,,,,,,,,"Reż. Maciej Prus. I, 14 XI 1988, 94'",
17384,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Żabusia,,,,,,,,,,"Reż. Olga Lipińska. I, 26 XII 1988, 74'",
15473,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kto się boi Wirginii Woolf?. Prem. 1988,,,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Tł. Krystyna Jurasz-Dąmbska. Reż. Mikołaj Grabowski,,,,,
15485,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kolacja na cztery ręce. Prem. 1988,,,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Tł. Jacek Stanisław Buras. Reż. Krzysztof Jasiński,,,,,
15495,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Józef i jego bracia. Prem. 1988,,,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Adapt. i reż.: Anna Lutosławska,,,Putyfara,,
15498,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wielki Fryderyk. Prem. 1988,,,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Adapt. i reż.: Jan Nowak,,,Lekcja pruskiego,,
15509,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kur zapiał II. Prem. 1988,,,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Libretto i reż.: Krzysztof Jasiński,,,,"Wg poematu Wiesława Dymnego ""Polski szynkwas żydowski""",
15541,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Mandat. Prem. 1988,,,,852,Teatr im. J. Osterwy,Tł. Rene Śliwowski. Reż. Andrzej Rozhin,,,,,
15511,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Audiencja II. Prem. 1988,,,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Oprac. i wyk. Mikołaj Grabowski,,,,,
15518,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Audiencja V. Prem. 1988,,,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Oprac. Andrzej Grabowski. Współpr. reż.: Mikołaj Grabowski. Wyk. Mikołaj Grabowski,,,,,
15531,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szwajcaria. Prem. 1988,,,,852,Teatr im. J. Osterwy,Tł. Donka i Andrzej Madejowie. Reż. Georgi Czerkełow,,,,,
15545,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ławeczka. Prem. 1988,,,,852,Teatr im. J. Osterwy,Tł. Jerzy Koenig. Reż. Paweł Lizut,,,,,
15549,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dzwony. Prem. 1988,,,,852,Teatr im. J. Osterwy,Tł. Jerzy Koenig. Reż. Tadeusz Kijowski,,,,,
15551,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Worek Judaszów. Prem. 1988,,,,852,Teatr im. J. Osterwy,Reż. aut.,,,,,
15552,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Gałązka rozmarynu. Prem. 1988,,,,852,Teatr im. J. Osterwy,Adapt. i reż.: Roman Kordziński,,,,,
15564,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Samobójca. Prem. 1988,,,,854,Teatr im. S. Jaracza,Tł. Maryla Masłowska. Reż. Marcel Kochańczyk,,,,,
15578,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Eskurial. Prem. 1988,,,,854,Teatr im. S. Jaracza,Tł. Zbigniew Stolarek. Reż. Andrzej Pawłowski,,,,,
15584,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Niebezpieczne związki. Prem. 1988,,,,854,Teatr im. S. Jaracza,Tł. Piotr Szymanowski. Reż. Bohdan Hussakowski,,,,Wg sztuki Piere Choderlos de Laclos,
18350,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Samobójca. Prem. 1988,,,,888,Teatr Ateneum im. S. Jaracza,Tł. Maryla Masłowska. Reż. Andrzej Rozhin,,,,,
18393,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Madame de Sade. Prem. 1988,,,,888,Teatr Ateneum im. S. Jaracza,Tł. Stanisław Janicki. Reż. Aleksandra Śląska,,,,,
15641,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,[Dwadzieścia] 20 dni kozy. Prem. 1988,,,,854,Teatr im. S. Jaracza,Reż. Tadeusz Pawłowicz,,,,,
15648,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Monte Cassino. Prem. 1988,,,,854,Teatr im. S. Jaracza,Sc. i reż.: Paweł Kruk,,,,,
18422,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ptaki. Prem. 1988,,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Artur Sandauer. Reż. Paweł Pochwała,,,,,
15655,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Czarna dziura. Prem. 1988,,,,854,Teatr im. S. Jaracza,Tł. Małgorzata Wierzbicka. Reż. Ljubisa Georgievski,,,,,
18437,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Gwiazda za murem. Prem. 1988,,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Reż. Jan Szurmiej,,,,,
15668,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Śledztwo. Prem. 1988,,,,854,Teatr im. S. Jaracza,Adapt. Zbigniew Maciak. Reż. Maciej Prus,,,,,
15688,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Choinka u Iwanowów. Prem. 1988,,,,854,Teatr im. S. Jaracza,Tł. Natalia i Wiktor Woroszylscy. Reż. Waldemar Zawodziński,,,,,
15698,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Romanca. Prem. 1988,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. aut.,,,,,
18470,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,[Trzydzieści trzy] 33 omdlenia. Prem.1988,,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,"Tł. Artur Sandauer, Aleksander Wat. Adapt. i reż.: Tadeusz Pawłowicz",,,,"Wg utworów: ""Oświadczyny"", ""Niedźwiedź"", ""Jubileusz"" i ""Rozmowy o teatrze""",
15701,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Bestia i piękna, czyli baśń raz jeszcze opowiedziana. Prem. 1988",,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Krzysztof Rogoż,,,,,
15702,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Ja, Gombrowicz - seans dramatyczny wg prozy Witolda Gombrowicza. Prem. 1988",,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Sc. i reż.: Wojciech Szulczyński,,,,,
15709,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Miejsca teatralne. Prem. 1988,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Sc. i reż.: Remigiusz Caban,,,,,
18488,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Ja, Feuerbach. Prem. 1988",,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Jacek Stanisław Buras. Reż. Tadeusz Łomnicki,,,,,
18520,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Motel. Prem. 1988,,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Anna i Edward Rothertowie. Reż. Jan Kulczyński,,,,,
18534,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Elegia dla pewnej pani. Coś jakby historia miłosna. Prem. 1988,,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Małgorzata Semil. Reż. Philip Boehm,,,,,
18558,1989,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kubuś Puchatek. Chatka Puchatka. Prem. 1988,,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Irena Tuwim. Adapt. Piotr Szczerski,,,Być Puchatkiem,,
18572,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Teatr czasów Nerona i Seneki. Prem. 1988,,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Grażyna Strumiłło-Miłosz. Reż. Jacek Zembrzuski,,,,,
18578,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Car Mikołaj. Prem. 1988,,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Reż. Maciej Prus,,,,,
18579,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Maskarada. Prem. 1988,,,,141,Teatr Narodowy,"Tł., oprac. i reż.: Krystyna Skuszanka",,,,,
15862,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Maestro,,,,,,,,,,Reż. Marek Nowicki. [W real.],
15865,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Mała syrena,,,,,,,,,,"Tł. Stefania Beylin. Reż. Andrzej May. I, 22 V 1988, 52'",
15870,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Popiół i diament,,,,,,,,,,"I, 3 IX 1988, 119'. Prem. 1974.",
15880,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Prometeusz,,,,,,,,,,[Emisja 1987],
15883,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Teraz na ciebie zagłada,,,,,,,,,,"Reż. Tadeusz Kijański. II, 20 I 1988, 79'",
15885,1989,231,Spektakle fabularne TV,291,sztuka teatralna,"Ej Joe, Trio widm, Jak obłoki, Nacht und Traueme",,,,,,,,,,"Tł. i reż. Antoni Libera. II, 15 XII 1988, 74'",
15958,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Bez kurtyny,,,,,,,,,,"Tł. Kamilla Klein-Majdecka, Józef Paszkowski. Reż. Zdzisław Wardejn. I, 30 XII 1988, 79'",
15959,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Po próbie,,,,,,,,,,"Tł. Zygmunt Łanowski. Reż. Jan Maciejowski. II, 17 XI 1988, 76'",
15960,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Od ojca do syna - listy. Wybór poezji,,,,,,,,,,"Reż. Aleksander Bardini. I, 21 XI 1988, 22'",
15965,1988,231,Spektakle fabularne TV,291,sztuka teatralna,"Zapisz to, Miron",,,,,,,,,,"Adapt. Ryszard Major. II, 10 II 1988, 75'",[Przeniesienie z Teatru Powszechnego w Warszawie]
15966,1989,231,Spektakle fabularne TV,291,sztuka teatralna,Rachunek błędów,,,,,,,,,,Reż. Andrzej Chrzanowski. [Emisja 1988],
15967,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Tym razem żegnaj na zawsze. (O Marii Wisnowskiej),,,,,,,,,,"Cz. 1: Aktorka, cz. 2: Proces.  Reż. Barbara Borys-Damięcka. II, 9 III 1988, 124'",
15968,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Dekameron,,,,,,,,,,[Emisja 1987],
15969,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Święty las,,,,,,,,,,"Adapt. pt. ""Brodway, mój Brodway"". Reż. Tomasz Wiszniewski. II, 8 IX 1988, 59'",
15970,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Przy kominku (Widowisko do muzyki S. Moniuszki),,,,,,,,,," Reż. Maria Fołtyn. II, 5 V 1988, 66'",[Przeniesienie z Teatru Wielkiego w Warszawie]
15972,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Morfina,,,,,,,,,,"Tł. Ałła Sarachanowa. Reż. Krzysztof Babicki. I, 21 III 1988, 70'",
15973,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Powieść teatralna,,,,,,,,,,"I, 18 III 1988, 110'. Prem. 1987",
15975,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Przedstawienie Hamleta we wsi Głucha Dolna,,,,,,,,,,"Tł. Stanisław Kaszyński. Reż. Olga Lipińska. I, 8 VIII 1988, 114'",
16008,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Życie jest snem,,,,,,,,,,"Tł. Jarosław Marek Rymkiewicz. Reż. Jerzy Jarocki. I, 11 I 1988, 120'",
16010,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Fasola,,,,,,,,,,"Reż. Bożena Pijanowska. I, 31 I 1988, 42'; [powtórna emisja:] I, 8 V 1988",
16011,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Hipnoza,,,,,,,,,,"I, 22 VIII 1988, 20'. Prem. 1987.",
16012,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Piąty akt - opowieść o Powstaniu Styczniowym.,,,,,,,,,,"Cz. 1-2. Adapt. Maryla Rewieńska. Reż. Stefan Szlachtycz. I, 20 XI 1988, 66'; 27 XI 1988, 71'",
16013,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Noc trybad,,,,,,,,,,"I, 16 VII 1988, 113'. Prem. 1986",
16015,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Z życia glist,,,,,,,,,,"Tł. Andrzej Krajewski-Bola. Reż. Krzysztof Babicki. I, 6 VI 1988, 102'",
16016,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Węzeł,,,,,,,,,,"I, 11 VII 1988, 73'. Prem. 1987",
16017,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Dziennik,,,,,,,,,,"Adapt. pt. ""Oficyna"": Elżbieta Zaleska. Tł. Zofia Jaremko-Pytowska. Reż. Barbara Borys-Damięcka. I, 17 IV 1988, 84'",
16018,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Dyliżans,,,,,,,,,,"Reż. Jerzy Wróblewski. I, 9 V 1988, 71'",
16023,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Ławeczka,,,,,,,,,,"Tł. Jerzy Koenig. Reż. Maciej Wojtyszko. I, 3 X 1988, 80'",
16020,1988,231,Spektakle fabularne TV,291,sztuka teatralna,Pan Jowialski,,,,,,,,,,[Emisja w 1987],
