ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE,tytul_clean,data_premiery,uwagi
466980,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Pterodactyle (Pterodactyls). Prem. 1998,,846,Teatr Ludowy,,,,,Pterodactyle (Pterodactyls),1998.0,
466981,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Powrót do domu. Prem. 1998,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",tł. Adam Tarn; reż. Magdalena Ostrokólska,,,,Powrót do domu,1998.0,
466982,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Trupa Tomasza Dropsa. Prem. 1998,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",reż. Iwona Bielska,,,,Trupa Tomasza Dropsa,1998.0,
466985,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Lunatycy. Huguenau czyli rzeczowość. Prem. 1998,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),"tł. Sławomir Błaut; adapt. reż., scen. Krystian Lupa",,,,Lunatycy. Huguenau czyli rzeczowość,1998.0,
467057,1997,449,"Teatry od 1945 r. (omówienia, repertuar)",Kabaret Olbrzymów na Jatkach. Prem. 1997,,4969,"Teatr ""Cinema""",Reż. Zbigniew Szumski,,,,Kabaret Olbrzymów na Jatkach,1997.0,
467275,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Czapa czyli śmierć na raty. Prem. 1998,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),"reż., oprac dźwiękowe Marek Litewka",,,,Czapa czyli śmierć na raty,1998.0,
467276,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Książę niezłomny. Prem. 1998,,848,Teatr im. J. Słowackiego, Reż. Andrzej Pawłowski,,Wg Pedro Calderona de la Barca,,Książę niezłomny,1998.0,
467277,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Spętani. Prem. 1998,,848,Teatr im. J. Słowackiego,tł. Maciej Szybist; reż. Bogdan Hussakowski,,,,Spętani,1998.0,
467278,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Medyk mimo chęci czyli komedianci. Prem. 1998,,851,"Teatr Lalki i Maski ""Groteska""","tł. Jan Polewka; reż., ruch sceniczny Giovanni Pampiglione",,,,Medyk mimo chęci czyli komedianci,1998.0,
467279,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Księga dobrej nadziei. Prem. 1998,,851,"Teatr Lalki i Maski ""Groteska""",reż. Adolf Weltschek,,,,Księga dobrej nadziei,1998.0,
467280,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Trzej królowie. Prem. 1998,,246,Teatr im. Heleny Modrzejewskiej (do 1999: Centrum Sztuki - Teatr Dramatyczny),Reż. zespół,,"zdarzenie teatralne według tekstów Mariana Pankowskiego, Krzysztofa Kopki oraz kolęd polskich, ukraińskich, łemkowskich i niemieckich",,Trzej królowie,1998.0,
467281,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Koriolan. Prem. 1998,,246,Teatr im. Heleny Modrzejewskiej (do 1999: Centrum Sztuki - Teatr Dramatyczny),Tł. Stanisław Barańczak; reż. Krzysztof Kopka,,,,Koriolan,1998.0,
467282,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Zaczarowana królewna. Prem. 1998,,852,Teatr im. J. Osterwy,reż. Cezary Karpiński; oprac. dramat. Jerzy Jasiński,,,,Zaczarowana królewna,1998.0,
467283,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Złoty klucz. Prem. 1998,,853,Teatr im. H.Ch. Andersena (dawniej Teatr Lalki i Aktora im. H.Ch. Andersena),reż. Stanisław Ochmański,,,,Złoty klucz,1998.0,
467284,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Przygody Koziołka Matołka. Prem. 1998,,865,Teatr Lalki i Aktora*,Reż. Zdzisław Rej,,,,Przygody Koziołka Matołka,1998.0,
467285,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Król Edyp. Prem. 1998,,854,Teatr im. S. Jaracza,tł. Ludwik Hieronim Morstin; reż. Remigiusz Brzyk,,,,Król Edyp,1998.0,
467286,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Mieszczanin szlachcicem. Prem. 1998,,854,Teatr im. S. Jaracza,"tł. Tadeusz Boy-Żeleński; reż., oprac. muz. Tomasz Obara",,,,Mieszczanin szlachcicem,1998.0,
467287,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Miłość - to takie proste. Prem. 1998,,854,Teatr im. S. Jaracza,"tł. Halina Thylwe, reż. Tomasz Zygadło",,,,Miłość - to takie proste,1998.0,
467288,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Wesele. Prem. 1998,,854,Teatr im. S. Jaracza,"Tł. Jerzy Wyszomirski; Reż., Oprac. tekstu Walery Fokin",,,,Wesele,1998.0,
467289,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Faust. Prem. 1998,,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),"Spolszczenie, Adapt. Sława Lisiecka, Zdzisław Jaskuła; Reż. Zdzisław Jaskuła",,,,Faust,1998.0,
467290,1998,449,"Teatry od 1945 r. (omówienia, repertuar)","Śmieciarz, dziwka, złodziej, jego żona, człowiek we fraku i jego kochanka. Prem. 1998",,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),Tł. Radosław Piszczak; Reż. Piotr Bikont,,,,"Śmieciarz, dziwka, złodziej, jego żona, człowiek we fraku i jego kochanka",1998.0,
467291,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Gracze. Prem. 1998,,859,Teatr Powszechny,Reż. Oprac. tekstu Jacek Orłowski,,,,Gracze,1998.0,
467292,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",O roku ów! Prem. 1998,,863,"Teatr Lalek ""Arlekin""",Adapt. Maria Wolańska; Reż. Waldemar Wolański,,,,O roku ów! Prem. 1998,1998.0,
467293,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Porwana księżniczka czyli historia o zamrożonym czasie. Prem. 1998,,862,"Teatr Lalek ""Pinokio""",Reż. Beata Pejcz,,według opowiadania Jamesa Thurbera The 13 clocks,,Porwana księżniczka czyli historia o zamrożonym czasie,1998.0,
467294,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Bajka o skrzypcowej duszy. Prem. 1998,,866,Teatr im. S. Jaracza,reż. Zbigniew Marek Hass,,,,Bajka o skrzypcowej duszy,1998.0,
467295,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",W małym dworku. Prem. 1998,,866,Teatr im. S. Jaracza,Reż. Jan Buchwald,,,,W małym dworku,1998.0,
467296,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Kot w butach. Prem. 1998,,867,Olsztyński Teatr Lalek,Adapt. i reż. Zespół,,,,Kot w butach,1998.0,
467618,1997,449,"Teatry od 1945 r. (omówienia, repertuar)",Cuda i odziwy. Prem. 1997,,837,Teatr im. C. K. Norwida,Sc. i reż.: Leszek Czarnota,,,,Cuda i odziwy,1997.0,
467790,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Chłopiec z gwiazd. Prem. 1998,,867,Olsztyński Teatr Lalek,Adapt. J. Dawidow; Tł. Marian Niewiarowski; Reż. Jolanta Łupinowicz,,,,Chłopiec z gwiazd,1998.0,
467795,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Kwiaty zła - zabawa wyśniona. Prem. 1998,,868,Teatr im. J. Kochanowskiego,"Tł. Maria Leśniewska, Ryszard Engelking, Mieczysław Jastrun, Stanisław Brzozowski, Marek Kreutz, Piotr A. Majewski, Marian Piechal; Adapt., reż. Adam Sroka",,,,Kwiaty zła - zabawa wyśniona,1998.0,
467799,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Pamiętniki Jana Chryzostoma Paska. Prem. 1998,,868,Teatr im. J. Kochanowskiego,Reż. Krzysztof Galos,,,,Pamiętniki Jana Chryzostoma Paska,1998.0,
467800,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Alicja po drugiej stronie lustra. Prem. 1998,,868,Teatr im. J. Kochanowskiego,"Tł. Maciej Słomczyński, Robert Stiller; Reż. Iwona Kempa",,,,Alicja po drugiej stronie lustra,1998.0,
467803,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",La kukaracza. Prem. 1998,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),reż. Krystian Kobyłka,,,,La kukaracza,1998.0,
467807,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Pan Tadeusz. Prem. 1998,,342,Teatr Dramatyczny im. J. Szaniawskiego,"Adapt., reż. Marek Mokrowiecki",,,,Pan Tadeusz,1998.0,
467808,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Sprawa Mieładowa. Prem. 1998,,342,Teatr Dramatyczny im. J. Szaniawskiego,"Tł. Czesław Jastrzębiec-Kozłowski; Reż., scen. Henryk Jóźwiak",,według powieści Zbrodnia i kara,,Sprawa Mieładowa,1998.0,
467810,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Crocodilia czyli coś niesamowitego. Prem. 1998,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Władysław Broniewski; Reż. Eugeniusz Korin,,według opowiadania Fiodora Dostojewskiego,,Crocodilia czyli coś niesamowitego,1998.0,
467815,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Ballady i romanse. Prem. 1998,,102,Teatr Polski*,Reż. Adam Orzechowski,,,,Ballady i romanse,1998.0,
467816,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Don Juan czyli kamienny gość. Prem. 1998,,102,Teatr Polski*,Tł. Tadeusz Boy-Żeleński. Reż. Waldemar Matuszewski,,,,Don Juan czyli kamienny gość,1998.0,
467817,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Pożegnanie. Prem. 1998,,102,Teatr Polski*,"Reż., aranż. przestrzeni, oprac. muz. Michał Znaniecki",,,,Pożegnanie,1998.0,
467818,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Śpiąca królewna. Prem. 1998,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),Reż. Janusz Ryl-Krystianowski,,,,Śpiąca królewna,1998.0,
467819,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Pastorałka betlejemska. Prem. 1998,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),"Reż. Janusz Ryl-Krystianowski; Układ i oprac. tekstu Katarzyna Grajewska, Tadeusz Pajdała",,,,Pastorałka betlejemska,1998.0,
467820,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Zdarzyć sie mogło w Wojnicówce. Prem. 1998,,2081,Teatr Powszechny im. J. Kochanowskiego*,Tł. Adam Tarn; Reż. Katarzyna Deszcz; Oprac. tekstu Andrzej Sadowski,,według Płatonowa,,Zdarzyć sie mogło w Wojnicówce,1998.0,
467821,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Treny. Prem. 1998,,2081,Teatr Powszechny im. J. Kochanowskiego*,"Sc., reż. Edward Wojtaszek",,,,Treny,1998.0,
467822,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Kubusiowe bajanie. Prem. 1998,,2081,Teatr Powszechny im. J. Kochanowskiego*,"Tł. Irena Tuwim; Adapt., reż., scen. Andrzej Sadowski",,,,Kubusiowe bajanie,1998.0,
467823,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Henryk Św. - albo kto następny. Prem. 1998,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Jacek Sut,,,,Henryk Św. - albo kto następny,1998.0,
467824,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Ballady i romanse. Prem. 1998,,875,Teatr im. W. Siemaszkowej,Reż. Irena Jun,,,,Ballady i romanse,1998.0,
467825,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Łysa śpiewaczka. Prem. 1998,,875,Teatr im. W. Siemaszkowej,Tł. Jerzy Lisowski; Reż. Robert Gliński,,,,Łysa śpiewaczka,1998.0,
467826,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Ciałopalenie. Prem. 1998,,875,Teatr im. W. Siemaszkowej,Reż. Wojciech Zeidler,,,,Ciałopalenie,1998.0,
467827,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Kolendziołki. Prem. 1998,,875,Teatr im. W. Siemaszkowej,"Sc., reż. Henryk Rozen",,,,Kolendziołki,1998.0,
467828,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Policja. Prem. 1998,,875,Teatr im. W. Siemaszkowej,"Reż., oprac. muz. Remigiusz Caban",,,,Policja,1998.0,
467829,1998,449,"Teatry od 1945 r. (omówienia, repertuar)","Dusia, ryba, Wal i Leta. Prem. 1998",,875,Teatr im. W. Siemaszkowej,"Tł. Mira Michałowska, Irena Szymańska; Reż. Tomasz Lengren",,,,"Dusia, ryba, Wal i Leta",1998.0,
467830,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Okno. Prem. 1998,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Bogusław Michałek,,,,Okno,1998.0,
467831,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Złote trzewiczki. Prem. 1998,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Adapt. Jiri Streda; Tł. Józef Waczków; Reż. Arkadiusz Klucznik,,według opowiadania noc wigilijna,,Złote trzewiczki,1998.0,
467832,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Pinokio. Prem. 1998,,878,"Państwowy Teatr Lalki ""Tęcza""","Tł. Zofia Jachimecka; Adapt., reż. Grzegorz Kwieciński",,,,Pinokio,1998.0,
467833,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Dożywocie. Prem. 1998,,879,Teatr Zagłębia,Reż. Zbigniew Bogdański,,,,Dożywocie,1998.0,
467834,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Czarująca szewcowa. Prem. 1998,,879,Teatr Zagłębia,Tł. Zofia Szleyen; Reż. Henryk Adamek,,,,Czarująca szewcowa,1998.0,
467835,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Las. Prem. 1998,,879,Teatr Zagłębia,Tł. Jerzy Jędrzejewicz; Reż. Janusz Ostrowski,,,,Las,1998.0,
467836,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Pasja zabłudowska. Prem. 1998,,2802,Teatr Wierszalin (do 1998: Towarzystwo Wierszalin - Teatr),"Insc., reż. Piotr Tomaszuk",,,,Pasja zabłudowska,1998.0,
467935,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Ogrody czasu. Prem. 1998,,880,Teatr Polski*,"Tł. Alicja Leonhard, Tadeusz Jakubowicz, Zofia Szleyen, Piotr Niklewicz, Irena Kuran-Bogucka; Reż. Adam Opatowicz",,,,Ogrody czasu,1998.0,
467936,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Sztuka. Prem. 1998,,880,Teatr Polski*,Tł. Barbara Grzegorzewska; Reż. Ryszard Major,,,,Sztuka,1998.0,
467937,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Cztery koty czyli pies z kulawą nogą. Prem. 1998,,880,Teatr Polski*,Oprac. sceniczne i reż. Adam Opatowicz,,,,Cztery koty czyli pies z kulawą nogą,1998.0,
467938,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Sekskomedia nocy letniej. Prem. 1998,,880,Teatr Polski*,Tł. Jerzy Siemasz; Reż. Artur Tyszkiewicz,,,,Sekskomedia nocy letniej,1998.0,
467939,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Powrót skazańca. Prem. 1998,,880,Teatr Polski*,Tł. Mariusz Kalinowski; Reż. Anna Augustynowicz,,,,Powrót skazańca,1998.0,
467940,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Błękitny ptak. Prem. 1998,,882,"Teatr Lalek ""Pleciuga""",Tł. Jan Cieśliński; Adapt. Maria Billiżanka; Reż. i choreogr. Bohdan Głuszczak,,,,Błękitny ptak,1998.0,
467941,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Sanatorium pod klepsydrą. Prem. 1998,,883,Tarnowski Teatr im. L. Solskiego,"Adapt., reż. Wiesław Hołdys",,,,Sanatorium pod klepsydrą,1998.0,
467942,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Pokojówki. Prem. 1998,,883,Tarnowski Teatr im. L. Solskiego,Tł. Jan Błoński; Reż. Rafał Matusz,,,,Pokojówki,1998.0,
467943,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Drugi pokój. Prem. 1998,,883,Tarnowski Teatr im. L. Solskiego,"Adapt., reż., oprac., muz. Stanisław Świder",,,,Drugi pokój,1998.0,
467944,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Paternoster. Prem. 1998,,884,Teatr im. W. Horzycy,Sc. i reż. Marek Fiedor,,,,Paternoster,1998.0,
467945,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Pan Tadeusz. Prem. 1998,,884,Teatr im. W. Horzycy,"Adapt., reż. Irena Jun",,,,Pan Tadeusz,1998.0,
467946,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Czerwony Kapturek. Prem. 1998,,885,"Teatr Lalki i Aktora ""Baj Pomorski""",Tł. Joanna Rogacka; Reż. Andrzej Zaborski,,,,Czerwony Kapturek,1998.0,
467947,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Szałaputki. Prem. 1998,,885,"Teatr Lalki i Aktora ""Baj Pomorski""",Reż. Krzysztof Dutkiewicz,,,,Szałaputki,1998.0,
467948,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Końcówka. Prem. 1998,,387,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Antoni Libera. Reż. Renard Giles,,,,Końcówka,1998.0,
467949,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Żołnierz królowej Madagaskaru. Prem. 1998,,387,Teatr Dramatyczny im. J. Szaniawskiego,"Adapt. Julian Tuwim; Reż., scen. Wowo Bielicki",,,,Żołnierz królowej Madagaskaru,1998.0,
467950,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Pinokio. Prem. 1998,,887,Teatr Lalek**,"Tł. Zofia Jachimecka; Adapt., reż. Grzegorz Kwieciński",,,,Pinokio,1998.0,
467951,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Królewna Lala. Prem. 1998,,887,Teatr Lalek**,"Insc., reż. Bogusław Kierc",,,,Królewna Lala,1998.0,
467952,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Opowieści lasku wiedeńskiego. Prem. 1998,,888,Teatr Ateneum im. S. Jaracza,Tł. Barbara Swinarska; Reż. Agnieszka Glińska,,,,Opowieści lasku wiedeńskiego,1998.0,
467953,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Związek otwarty. Prem. 1998,,888,Teatr Ateneum im. S. Jaracza,"Tł., reż. Aleksander Berlin",,,,Związek otwarty,1998.0,
467954,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Alpejskie zorze. Prem. 1998,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Aleksander Berlin; Reż. Rafał Sabara,,,,Alpejskie zorze,1998.0,
467955,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Król Maciuś Pierwszy. Prem. 1998,,889,Teatr Komedia - Północne Centrum Sztuki (do 1990: Teatr Komedia; do 1994: Teatr Północny),"Teksty piosenek, adapt., reż. Cezary Domagała",,,,Król Maciuś Pierwszy,1998.0,
467956,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Po latach o tej samej porze. Prem. 1998,,890,Teatr Kwadrat,Tł. Elżbieta Woźniak; Reż. Wojciech Kępczyński,,,,Po latach o tej samej porze,1998.0,
467957,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Halka Spinoza albo Opera Utracona albo Żal za uciekającym bezpowrotnie życiem. Prem. 1998,,141,Teatr Narodowy,Reż. Jerzy Grzegorzewski,,"z tekstami Stanisława Ignacego Witkiewicza, Józefa Tischnera i Włodzimierza Wolskiego",,Halka Spinoza albo Opera Utracona albo Żal za uciekającym bezpowrotnie życiem,1998.0,
467958,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Dialogus de Passione albo Żałosna tragedyja o Męce Jezusa. Prem. 1998,,141,Teatr Narodowy,Reż. Kazimierz Dejmek,,"z XV-, XVI- i XVII- wiecznych tekstów anonimowych złożył Kazimierz Dejmek",,Dialogus de Passione albo Żałosna tragedyja o Męce Jezusa,1998.0,
467959,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Taniec śmierci. Prem. 1998,,141,Teatr Narodowy,Tł. Zygmunt Łanowski; Reż. Adam Hanuszkiewicz,,,,Taniec śmierci,1998.0,
467960,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Romanse i ballady. Prem. 1998,,892,Teatr Nowy**,"Sc., reż. Adam Hanuszkiewicz",,wykorzystano fragment Ferdydurke Witolda Gombrowicza,,Romanse i ballady,1998.0,
467961,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Hipnoza. Prem. 1998,,893,Teatr Ochoty - Ośrodek Kultury Teatralnej,Reż. Edward Dziewoński,,,,Hipnoza,1998.0,
467962,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Dożywocie. Prem. 1998,,894,Teatr Polski**,Reż. Andrzej Łapicki,,,,Dożywocie,1998.0,
467963,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Jesteś mój. Prem. 1998,,894,Teatr Polski**,Reż. Andrzej Łapicki,,,,Jesteś mój,1998.0,
467964,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Tatuowana róża. Prem. 1998,,895,Teatr Powszechny im. Z. Huebnera (do 1989: Teatr Powszechny),Tł. Juliusz Kydryński; Reż. Zdzisław Wardejn,,,,Tatuowana róża,1998.0,
468175,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Fedra. Prem. 1998,,895,Teatr Powszechny im. Z. Huebnera (do 1989: Teatr Powszechny),Tł. Artur Międzyrzecki; Reż. Laco Adamik,,,,Fedra,1998.0,
468176,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Harry i ja. Prem. 1998,,895,Teatr Powszechny im. Z. Huebnera (do 1989: Teatr Powszechny),Tł. Michał Ronikier; Reż. Andrzej Strzelecki,,,,Harry i ja,1998.0,
468177,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Szopka Tyma z brodą. Prem. 1998,,895,Teatr Powszechny im. Z. Huebnera (do 1989: Teatr Powszechny),Reż. Stanisław Tym,,,,Szopka Tyma z brodą,1998.0,
468178,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Dziwka z Harlemu. Prem. 1998,,901,"TR Warszawa (do 2003: Teatr ""Rozmaitości"")",Tł. Halina Thylwe; Reż. Marcin Jarnuszkiewicz,,,,Dziwka z Harlemu,1998.0,
468179,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Słowa boże. Prem. 1998,,901,"TR Warszawa (do 2003: Teatr ""Rozmaitości"")",Tł. Carlos Marrodan Casas. Reż. Piotr Tomaszuk,,,,Słowa boże,1998.0,
468180,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Po próbie. Prem. 1998,,902,"Scena ""Prezentacje""",Tł. Katarzyna Skawina; Reż. Piotr Mikucki,,,,Po próbie,1998.0,
468181,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Szaleństwo. Prem. 1998,,902,"Scena ""Prezentacje""",Tł. Katarzyna Skawina; Reż. Romuald Szejd,,,,Szaleństwo,1998.0,
468182,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Zachodnie Wybrzeże. Prem. 1998,,6454,Teatr Studio,Tł. Aldona Skiba-Lickel. Reż. Krzysztof Warlikowski,,,,Zachodnie Wybrzeże,1998.0,
468183,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Wspólny pokój. Prem. 1998,,6454,Teatr Studio,"Adapt., reż. Waldemar Śmigasiewicz",,,,Wspólny pokój,1998.0,
468184,1998,449,"Teatry od 1945 r. (omówienia, repertuar)","Machiavelli, czyli cudowny korzeń. Prem. 1998",,903,"Teatr ""Syrena""",reż. Artur Barciś,,,,"Machiavelli, czyli cudowny korzeń",1998.0,
468186,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Łgarz. Prem. 1998,,904,Teatr Współczesny*,Tł. nJoanna Walterówna; Reż. Giovanni Pampiglione,,,,Łgarz,1998.0,
468187,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Wszystko w ogrodzie. Prem. 1998,,904,Teatr Współczesny*,Tł. Kazimierz Piotrowski; Reż. Zbigniew Zapasiewicz,,na podstawie utworu Gilesa Coopera,,Wszystko w ogrodzie,1998.0,
468188,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Sklep z zabawkami. Prem. 1998,,924,"Teatr ""Baj"" (do 1992: Teatr Lalki i Aktora ""Baj"")",Tł. Danuta Bieńkowska; Reż. Krystyna Jakóbczyk,,,,Sklep z zabawkami,1998.0,
468189,1998,449,"Teatry od 1945 r. (omówienia, repertuar)",Baśń o pięknej Parysadzie. Prem. 1998,,924,"Teatr ""Baj"" (do 1992: Teatr Lalki i Aktora ""Baj"")",Adapt. Natalia Gołębska; Reż. Krzysztof Niesiołowski,,,,Baśń o pięknej Parysadzie,1998.0,
